task_id,item_id,text_label,label_human,bucket,specialty,rate,is_duplicate,label_human_note,rater_id
task01_00432,sent_002732,از هفته 31 بارداری با خانم دکتر آشنا شدم دیابت بارداری داشتم که کنترل شد تمام مواقعی که می‌رفتم مطب کلی وقت میذاشتن و با حوصله همه چیزو چک میکردن و برام توضیح میدادن الانم کوچولوم تو بغلمه واقعا خیلی خوشحالم که آشنا شدم با ایشون,,topup_pref,فلوشیپ طب مادر و جنین (پریناتولوژی),5,0,,
task01_00433,sent_001962,دکتر با حوصله‌ای هستند,,rate_neg,"جراح و متخصص زنان ، زایمان و نازایی",2.5,0,,
task01_00434,sent_005181,دکتر بسیار دقیقی است من درد زانو داشتم شما مراجعه کردم و فعلا تحت نظر شما هستم,,rate_neg,فلوشیپ جراحی زانو,2.5,0,,
task01_00435,sent_000720,می‌دهم پس از تکمیل درمانم پاسخ دهمترجیح,,topup_pref,جراح اعصاب و ستون فقرات,2.5,0,,
task01_00436,sent_003310,درد کنار زانو داشتم که بهتر نشد,-1,high_neg,"جراح ارتوپد ،فلوشیپ لگن ، ران ، تعویض مفصل",2.5,0,,
task01_00437,sent_003716,فعلا نظری ندار,,rate_neg,متخصص زنان زایمان و نازایی,2.5,0,,
task01_00438,sent_002797,فعلا یک جلسه پیش ایشان رفتم و آزمایش و سونو نوشتند,,topup_pref,متخصص زنان و زایمان,2.5,0,,
task01_00439,sent_005968,دیگران تعریف کرده اندو راضی بودند,,mid_neg,فلوشیپ جراحی ستون فقرات,5,0,,
task01_00440,sent_006887,با سلام و عرض ادب اول از همه اخلاق و رفتار ایشان عالی و تعهد به بیمار ایشان مورد تحسین هستش و برای ما که بیش از چند ده دکتر تشخیص اشتباه دادن ولی ایشون در اولین ویزیت تشخیص درست دادن,,mixed,"جراح ارتوپد (جراحی استخوان تعویض مفاصل، آرتروسکوپی و ستون فقرات) - تعویض زانو و رباط صلیبی",5,0,,
task01_00441,sent_007592,اولین بارم بود,,topup_pref,متخصص زنان و زایمان - فلوشیپ نازایی,2.5,0,,
task01_00442,sent_004318,دکتر بسیار خوش‌برخورد و حاذق هستند کادر پذیرش و درمان عالی کارها پشت سر هم قبل از ویزیت دکتر انجام میشه فقط معطلی زیاد داره چند ساعتی باید زمان گذشت,,mixed,جراح و متخصص استخوان و مفاصل (ارتوپد),5,0,,
task01_00443,sent_003553,فعلا ویزیت اولیه انجام‌شده و در حال بررسی هست,,service_neg,متخصص مغز و اعصاب,2.5,0,,
task01_00444,sent_006676,کار خاصی نمیکنه,,rate_neg,فلوشیپ پریناتولوژی - طب مادر و جنین,2.5,1,,
task01_00445,sent_006376,صبور و با حوصله,,rate_neg,متخصص گوش و حلق و بینی,2.5,0,,
task01_00446,sent_003158,خوب بود عمل پا انجام دادم,,topup_pref,"متخصص ارتوپدی ، جراحی استخوان ومفاصل",2.5,0,,
task01_00447,sent_000446,فقط یکبار رفتم رفتار خوبی دارن,,rate_neg,"متخصص و جراح زنان و زایمان ، نازایی - دارای بورد تخصصی",2.5,0,,
task01_00448,sent_007212,من بخ خاطر گردن درد وکمر درد پیش ایشان رفتم دارو درمانی گردن بند نرم ولیزر تراپی تجویز کردن چون این درمانها زمان میبره فعلا نمیتونم نظری بدم ولی در مورد اخلاق ورفتار خانم دکتر منشی وخانمی که کارهای فیزیوتراپی ولیزر رو انجام درجه یک بسیار صبور,,service_neg,متخصص مغز و اعصاب و ستون فقرات,5,0,,
task01_00449,sent_003998,فقط ویزیت کمک خاصی نکردن,,service_neg,فلوشیپ جراحی هیپ و لگن,2.5,0,,
task01_00450,sent_006787,دستم پارگی شدید نداشته ایشون پی از پی انجام دادن بهتر که نشدم بدتر هم شدم فقط کلی هزینه کردم,-1,high_neg,متخصص ارتوپدی و جراحی مفاصل و استخوان,2.5,0,,
task01_00451,sent_001553,خیلی معجولی,,rate_neg,"متخصص گوش و حلق و بینی ، جراح زیبایی بینی",2.5,0,,
task01_00452,sent_000776,دکتر خوب و با تجربه‌ای هستن و من چند سال پیششون میرم و هر بار هم تشخیص درست میدن و فوق‌العاده با اخلاق هستن,,random,"جراح زنان ، زایمان",5,0,,
task01_00453,sent_003806,فعلا در حال طی درمان هستم,,topup_pref,"جراح استخوان و مفاصل ، ارتوپد",2.5,0,,
task01_00454,sent_001473,پدرم مشکل حافظه داشته و اولین ویزیت پیش ایشون رفتند,,service_neg,متخصص مغز و اعصاب - سکته مغزی و بیماریهای عروقی مغز,2.5,0,,
task01_00455,sent_007082,دکتر بسیار مهربان دلسوزی هستن والکی به آدم استرس نمیدن با مشکلی ک داشتم خدا رو شکر تونستم بارداری شم فقط کاش یزد بودند تا بیشتر میتونستم استفاده کنیم از تجربه و علمی ک دارن,,mid_neg,فلوشیپ انکولوژی و متخصص زنان و زایمان,5,0,,
task01_00456,sent_005077,خیلی دکتر دقیق و عالی‌ای هستن مشکلم درد و عفونت بود که پزشک دیگه تشخیص نمیدادن ولی این پزشک فهمید علاوه بر عفونت واژن عفونت ادراری هم دارم,,high_pos,"جراح و متخصص زنان ، زایمان و نازایی",5,0,,
task01_00457,sent_006194,زیر نظر دکتر در حال درمان هستم,,rate_neg,متخصص ارتوپدی ( جراح استخوان و مفاصل ),2.5,0,,
task01_00458,sent_000988,1 ساعت معطل شدم,,service_neg,متخصص مغز و اعصاب و ستون فقرات,2.5,0,,
task01_00459,sent_004793,اولین بار بود هنوز درمان شروع نشده,,rate_neg,"متخصص جراحی کلیه، مجاری ادراری (اورولوژی)",2.5,0,,
task01_00460,sent_003571,هنوز تحت درمانیم,,topup_pref,متخصص پوست و مو,2.5,1,,
task01_00461,sent_007698,خوش‌اخلاق با مریض وباحوصله به سوال‌های مریض جواب می‌دهند من فعلا جلسه اول ویزیت شدم یکباره همه کارهارو و سونوگرافی‌های لازم مینویسن که مریض هی نبره بیاره فقط درباره نحوه مصرف دارو که مثلا قرص‌های هورمونی از چندمین روزقاعدگی باید شروع کرد یا نوع سونویی که نوشتن چی هست و چه دستورالعمل‌های قبلش باید انجام دادوچندمین روز باید انجام داد نگفتن که مریض مجبور مدام با مطب تماس بگیرد واین موارد را منشی از خانم دکتر بره بپرسه که وظیفه پزشک است برا مریضش حضوری توضیح بدهدکه باید خود مریض هواسش باشد همون موقع از خانم دکتراین مواردو بپرسد,,service_neg,جراح و متخصص زنان و زایمان و نازایی,2.5,0,,
task01_00462,sent_003508,فعلا نتیجه‌ای گرفته نشده ولی وقت‌شناس نیستن,,rate_neg,متخصص جراحی استخوان و مفاصل ارتوپدی,2.5,0,,
task01_00463,sent_006346,تشخیص درست و برخورد عالییه اقای دکتر واقعا قابل تشکره فقط مشکلی که هست اینه نوبت دهیش حضوریه و معطلیش زیاده,,mixed,متخصص مغز و اعصاب و فلوشیپ نورواینترونشن,5,1,,
task01_00464,sent_005365,تشخیص میگرن دادن و تحت درمان هستم خانم دکتر بسیار با شخصیت با حوصله و دلسوز هستن خیلی با صبوری گوش میدن و توضیح میدن و راهنمایی میکنن و وقت میذارن و اصلا بیمار رو نگران نمیکنن,,mid_neg,متخصص بیماری های مغز و اعصاب,5,0,,
task01_00465,sent_005504,خیلی نسخه‌های گرونی تجویز میکنه و دستمزد تزریقات خیلی خیلی بالا,-1,high_neg,"متخصص پوست ، مو ، زیبایی و لیزر",2.5,0,,
task01_00466,sent_003180,خیلی دکتر خوش‌برخورد و مهربونی هستن وبه سوالات هم جواب میدن فقط منشی که اونجا بود بی اعصابه و درست جواب نمیده,1,high_neg,جراح و متخصص زنان و زایمان و نازایی,2.5,0,,
task01_00467,sent_003200,دکتر خوب و خوش‌برخورد ولی منشی مطب فردیس نوبت دهی رو نمیتونه مدیریت کنه و معطلی زیاد داده,1,high_neg,فلوشیپ اندویورولوژی و لاپاراسکوپی - متخصص و جراح کلیه و مثانه,2.5,0,,
task01_00468,sent_007680,دکتر خرمی انسان شریف کار بلد و خوش‌برخورد هستن اما منشی ایشون برخورد خوبی با مراجعین ندارن,,service_neg,"متخصص ارتوپدی ، فلوشیپ جراحی زانو",2.5,0,,
task01_00469,sent_006759,کمردرد عالی,,high_pos,"جراح مغز و اعصاب , ستون فقرات , لیزر دیسک ,آندوسکوپ مغز و قاعده جمجمه",5,0,,
task01_00470,sent_007866,من چند مرتبه پیش ایشون رفته‌ام راضی بودم کارشونو بلد بودن فقط یکم هزینه هاشون یکم رفته بالا,,mid_neg,"متخصص پوست ، مو ، زیبایی",5,0,,
task01_00471,sent_004203,دکتر بسیار خوب و کاربلد و با حوصله,,high_pos,فوق تخصص کلیه و مجاری ادراری کودکان و نوجوانان,5,0,,
task01_00472,sent_000038,درد زانوی پسرم قرار به ویزیت مجدد می‌باشد,,service_neg,"جراح ارتوپد (جراحی استخوان تعویض مفاصل، آرتروسکوپی و ستون فقرات) - تعویض زانو و رباط صلیبی",2.5,0,,
task01_00473,sent_006926,مشکل عفونت گوش تشخیص دکتر عال بود و تا حدود زیادی مشکلم بر طرف شده ودر حال ادامه درمان هستم,,random,متخصص گوش و حلق وبینی,5,0,,
task01_00474,sent_003386,صدای گرف,,rate_neg,متخصص گوش و گلو و بینی و حنجره,2.5,0,,
task01_00475,sent_001401,هنوز یه نسخه دیگر باید برویم,,topup_pref,متخصص مغز و اعصاب ( نورولوژی ),2.5,0,,
task01_00476,sent_003490,مشکلم حل نشد,,rate_neg,متخصص و جراح گوش و حلق و بینی و سر و گردن,2.5,0,,
task01_00477,sent_007009,منتظرم جواب آزمایش ببرم پیشش,0,high_neg,"جراح و متخصص زنان ، زایمان",2.5,0,,
task01_00478,sent_000010,خوب ولی توص,,rate_neg,متخصص ارتوپدی - تعویض مفصل,2.5,0,,
task01_00479,sent_003985,پزشک خوبی هستن و تشخیص درست میدن فقط دیر به مطب تشریف میارن و زمان انتظار بیمار طولانی میشه,,service_neg,"متخصص پوست ، مو و لیزر",2.5,0,,
task01_00480,sent_006418,سلام مشکل عفونت ادراری داشتم پس از ویزیت داروها تجویز شد به نظرم پزشک خوبی هستن در اولین مراجعه دارو و آزمایش اضافی ندادن,,service_neg,متخصص اورولوژی ( جراح کلیه و مجاری ادرار ),2.5,0,,
task01_00481,sent_000281,پسوریازیس هنوزنتیجه نگرفتم,0,high_neg,"متخصص پوست و مو ، لیزر",2.5,0,,
task01_00482,sent_000638,کارشون خوبه اما نوبت دهی و انتظار بیماران و محل انتظار بسیار نامنظم و نامناسب هست,,service_neg,متخصص ارتوپدی - جراح استخوان و مفاصل و ستون فقرات,2.5,1,,
