item_id,doctor_id,specialty,rate,label,bucket,neg_score,neg_score_kw,neg_score_rate,neg_hits,pos_score,pos_score_kw,pos_score_rate,pos_hits,has_service_term,has_service_neg_cue,n_words,n_chars,text_label,text_for_tfidf,label_human,label_human_note,rater_id,label_llm,llm_confidence,llm_rationale_short,src_row_id,label_human_int,label_weak,weak_confidence,weak_reason,label_final
sent_001505,277985,متخصص مغز و اعصاب (نورولوژی)، عضو انجمن صرع ایران,2.5,0,topup_pref,1.6,0.0,1.6,,1.8,1.8,0.0,improved,0,0,16,78,واقعا دکتر با تجربه ای هست من سرگیجه داشتم که با مداوای خانم دکتر الان خوب شدم,واقعا دکتر تجربه‌ای هست سرگیجه داشتم مداوای خانم دکتر الان شدم,,,,,,,45775,,1,0.816,pos_kw,1.0
sent_001506,241999,جراح ارتوپد ،فلوشیپ لگن ، ران ، تعویض مفصل,2.5,0,topup_pref,1.6,0.0,1.6,,0.0,0.0,0.0,,0,0,11,53,پارگی رباط صلیبی داشتم گفتم با ورزش عضله رو تقویت کنم,پارگی رباط صلیبی داشتم گفتم ورزش عضله تقویت,,,,,,,38704,,0,0.45,default_neu,
sent_001507,326196,متخصص گوش و حلق و بینی,2.5,0,topup_pref,1.6,0.0,1.6,,0.0,0.0,0.0,,0,0,5,22,به نظر دکتر خوبی هستند,دکتر,,,,,,,61843,,0,0.45,default_neu,
sent_001508,173666,جراح و متخصص زنان و زایمان و نازایی,2.5,0,high_neg,3.8,2.2,1.6,misdiagnosis,0.0,0.0,0.0,,0,0,44,223,مشکل خونریزی داشتم ایشان به من متفورمین دادند من معترض بودم که ایشان دوز دارو را فقط زیاد دادند از ایشان هیچ خسارتی نمی خواهم چون دکتر دیگر هم برای من این قرص را نوشتند ایشان هیچ ایرادی ندارند و من اشتباه کردم معذرت می خوام,مشکل خونریزی داشتم متفورمین معترض بودم دوز دارو خسارتی نمی‌خواهم دکتر قرص نوشتند ایرادی اشتباه معذرت می‌خوام,,,,,,,20941,,-1,0.864,neg_kw,-1.0
sent_001509,130755,متخصص ارتوپدی و جراح ستون فقرات,2.5,0,topup_pref,1.6,0.0,1.6,,1.8,1.8,0.0,improved,0,0,8,36,درد پا خوب شدم دورباره تشدید شده است,درد پا شدم دورباره تشدید,,,,,,,18997,,1,0.816,pos_kw,1.0
sent_001510,123773,فوق تخصص مغز و اعصاب کودکان,2.5,0,rate_neg,1.6,0.0,1.6,,0.0,0.0,0.0,,0,0,3,18,هنوز نتیجه نگرفتیم,نتیجه نگرفتیم,,,,,,,13802,,0,0.75,informational,0.0
sent_001511,286398,متخصص مغز و اعصاب و ستون فقرات,5.0,1,random,0.0,0.0,0.0,,2.7,1.8,0.9,improved,0,0,6,30,عاالی تیک عصبی داشتم درمان شدم,عاالی تیک عصبی داشتم درمان شدم,,,,,,,48051,,1,0.816,pos_kw,1.0
sent_001512,186837,متخصص زنان و زایمان - فلوشیپ نازایی,5.0,1,random,0.0,0.0,0.0,,0.9,0.0,0.9,,0,0,8,35,خیلی با تجربه و در تشخیص خبره هستند,تجربه تشخیص خبره,,,,,,,22289,,0,0.45,default_neu,
sent_001513,108782,جراح و متخصص زنان، زایمان,5.0,1,mid_neg,1.6,1.6,0.0,disappointed_soft,0.9,0.0,0.9,,0,0,25,118,من از طریق دوستم با خانم دکتر آشنا شدم و از کاشان برای جراحی زیبایی اومدم پیششون کارشون حرف نداشت و من خیلی خیلی راضیم,طریق دوستم خانم دکتر آشنا شدم کاشان جراحی زیبایی اومدم پیششون کارشون حرف نداشت راضیم,,,,,,,4175,,-1,0.792,neg_kw,-1.0
sent_001514,331420,متخصص پوست و مو,5.0,1,topup_pref,0.0,0.0,0.0,,0.9,0.0,0.9,,1,0,9,55,شوهرم بیماری پسوریاریس داشتند با ویزیت ایشان درمان شدند,شوهرم بیماری پسوریاریس ویزیت درمان,,,,,,,64051,,0,0.45,default_neu,
sent_001515,330975,متخصص مغز و اعصاب,5.0,1,service_neg,0.0,0.0,0.0,,4.4,3.5,0.9,strong_positive|kind,1,1,94,466,خانم دکتر وهابی بسیار برای مریض وقت میزارن مشاوره کامل دارن اگر نیاز به نوار مغزی باشه میگیرن با بیمار بسیار آرام و راحت صحبت میکنن و تمام سوالات تخصصی را میپرسن اصلا بدون نیاز بیمار داروی خاصی نمی دهند ما خیلی راضی بودیم مادربزرگ 85 ساله من هفته پیش ویزیت شدن علائمشون لرزش دست و فراموشی کوتاه مدت و سردرد بود که خانم دکتر براحتی بیماری ایشون را تشخیص دادن و الان تحت نظر هستن نظر من به ایشون به اخلاقشون به شرایط و امکانات مطبشون و به طبابتشون عالی و عالی و عالیست,خانم دکتر وهابی مریض وقت میزارن مشاوره دارن نوار مغزی باشه میگیرن بیمار آرام راحت صحبت میکنن سوالات تخصصی میپرسن اصلا بدون بیمار داروی خاصی نمی‌دهند راضی بودیم مادربزرگ 85 هفته ویزیت علائمشون لرزش دست فراموشی کوتاه سردرد خانم دکتر براحتی بیماری ایشون تشخیص الان هستن ایشون اخلاقشون شرایط امکانات مطبشون طبابتشون عالیست,,,,,,,63747,,1,0.95,pos_kw,1.0
sent_001516,221018,متخصص بیماری های پوست و مو,2.5,0,topup_pref,1.6,0.0,1.6,,0.0,0.0,0.0,,0,0,2,12,جوشهای صورتم,جوشهای صورتم,,,,,,,30263,,0,0.75,informational,0.0
sent_001517,324444,متخصص مغز و اعصاب و ستون فقرات,2.5,0,rate_neg,1.6,0.0,1.6,,0.0,0.0,0.0,,0,0,4,21,هنوز درمانم تمام نشده,درمانم نشده,,,,,,,60610,,0,0.45,default_neu,
sent_001518,224574,متخصص اورتوپدی جراح زانو,5.0,1,random,0.0,0.0,0.0,,0.9,0.0,0.9,,0,0,6,29,خیلی دکتر خوب و باانصافی هستن,دکتر باانصافی هستن,,,,,,,31798,,0,0.45,default_neu,
sent_001519,173666,جراح و متخصص زنان و زایمان و نازایی,2.5,0,topup_pref,1.6,0.0,1.6,,0.0,0.0,0.0,,0,0,3,20,فعلا نتیجه نگرفته ام,فعلا نتیجه نگرفته‌ام,,,,,,,20865,,0,0.45,default_neu,
sent_001520,100246,متخصص پوست ، مو و زیبایی,5.0,1,high_pos,0.0,0.0,0.0,,3.4,2.5,0.9,strong_positive,0,0,3,16,بسیار عالی لودند,لودند,,,,,,,101,,1,0.8999999999999999,pos_kw,1.0
sent_001521,255309,متخصص گوش و حلق و بینی,5.0,1,topup_pref,0.0,0.0,0.0,,2.7,1.8,0.9,improved,1,0,13,62,آلرژی بالا داشتم که نمی دونستم و با ویزیت دکتر یک ماهه خوب شدم,آلرژی داشتم نمی‌دونستم ویزیت دکتر ماهه شدم,,,,,,,41970,,1,0.816,pos_kw,1.0
sent_001522,229918,متخصص مغز و اعصاب و ستون فقرات,2.5,0,high_neg,3.6,2.0,1.6,no_improve,1.0,1.0,0.0,kind,1,0,28,138,معمولی بود کار خاصی انجام ندادن داروهایی که دادن برای من فایده نداشت ولی منشی خونگرم داشت و خود خانم دکتر هم از نظر رفتاری مهربان خوب بودن,معمولی کار خاصی انجام ندادن داروهایی فایده نداشت منشی خونگرم خانم دکتر رفتاری مهربان,,,,,,,33161,,0,0.45,default_neu,
sent_001523,303239,متخصص گوش و حلق و بینی و جراحی سر و گردن و جراحی زیبایی بینی,2.5,0,topup_pref,1.6,0.0,1.6,,0.0,0.0,0.0,,0,0,10,48,من میخوام ببینم این دکتر تخفیف میده و کارش چطوره,میخوام ببینم دکتر تخفیف میده کارش چطوره,,,,,,,51756,,0,0.45,default_neu,
sent_001524,128023,متخصص پوست و مو,5.0,1,random,0.0,0.0,0.0,,1.9,1.0,0.9,kind,0,0,13,66,برای درمان زگیل مراجعه کردم خیلی کارشون خوبه و خیلی هم خوش برخورده,درمان زگیل مراجعه کارشون خوبه خوش برخورده,,,,,,,17157,,0,0.45,default_neu,
sent_001525,106162,متخصص زنان و زایمان,5.0,1,topup_pref,0.0,0.0,0.0,,0.9,0.0,0.9,,1,0,17,79,من به تازگی با ایشان آشنا شدم به توصیه یکی از دوستانم به مطب ایشان مراجعه نمودم,تازگی آشنا شدم توصیه دوستانم مطب مراجعه نمودم,,,,,,,2608,,0,0.45,default_neu,
sent_001526,116613,متخصص مغز و اعصاب و ستون فقرات,5.0,1,topup_pref,0.0,0.0,0.0,,0.9,0.0,0.9,,1,0,32,156,مادرم سر درد های شدید داشت با بک جلسه ویزیت خوب شد پدرملرزش دست داشت خوب شد مادر بزرگم مشکل گوارش داشت تشخصی دادن مشکلاعصاب خوب شد خالم مشکل صرع داشت خوب شد,مادرم سر درد‌های شدید بک جلسه ویزیت پدرملرزش دست مادر بزرگم مشکل گوارش تشخصی مشکلاعصاب خالم مشکل صرع,,,,,,,10980,,0,0.45,default_neu,
sent_001527,322409,جراح و متخصص گوش و حلق و بینی,2.5,0,topup_pref,1.6,0.0,1.6,,0.0,0.0,0.0,,0,0,3,17,جراحی بینی داشنتم,جراحی بینی داشنتم,,,,,,,59444,,0,0.75,informational,0.0
sent_001528,325844,متخصص جراحی مغز و اعصاب,5.0,1,topup_pref,0.0,0.0,0.0,,6.300000000000001,5.4,0.9,strong_positive|thanks|skilled,1,0,37,190,خیلی ممنونم از لطف وتجربه بالاشون خیلی خوش اخلاق وکارشون درسته در ضمن منشی دکتر هم عالی بودن برا مادرم مشکل دیسک کمر تنگی کانال کیست بودعمل سنگینی با خطر بالا بود ک آقای دکتر کارش فوق العادس,ممنونم لطف وتجربه بالاشون خوش‌اخلاق وکارشون درسته منشی دکتر برا مادرم مشکل دیسک کمر تنگی کانال کیست بودعمل سنگینی دکتر کارش العادس,,,,,,,61563,,1,0.95,pos_kw,1.0
sent_001529,227664,متخصص ارتوپدی - جراح زانو و هیپ,5.0,1,mid_neg,1.4,1.4,0.0,money,0.9,0.0,0.9,,1,0,11,55,کار بلد متین و با شخصیت واسه بیمار هزینه الکی نمی تراشه,کار بلد متین شخصیت واسه بیمار هزینه الکی نمی‌تراشه,,,,,,,32757,,-1,0.768,neg_kw,-1.0
sent_001530,324302,فلوشیپ جراحی بینی و سینوس-رینوپلاستی,2.5,0,rate_neg,1.6,0.0,1.6,,0.0,0.0,0.0,,0,0,9,43,سلام فعلا شش ماهه اما هنوز رضایتم کامل نیست,سلام فعلا ماهه رضایتم نیست,,,,,,,60489,,0,0.45,default_neu,
sent_001531,310364,متخصص جراحی مغز و اعصاب,2.5,0,rate_neg,1.6,0.0,1.6,,0.0,0.0,0.0,,0,0,8,39,با سلام من یک بار خدمت دکترامدم خوب بود,سلام یک‌بار خدمت دکترامدم,,,,,,,54164,,0,0.45,default_neu,
sent_001532,3216,جراح و متخصص استخوان و مفاصل (ارتوپد),2.5,0,topup_pref,1.6,0.0,1.6,,0.0,0.0,0.0,,0,0,5,23,آزمایش و ام آر آی نوشته,آزمایش و‌ام آر آی نوشته,,,,,,,58472,,0,0.75,informational,0.0
sent_001533,213757,جراح و فلوشیپ سرطان شناسی کلیه و مجاری ادراری ( اوروانکولژیست),2.5,0,rate_neg,1.6,0.0,1.6,,0.0,0.0,0.0,,0,0,3,21,یک بار مراجعه کرده ام,یک‌بار مراجعه کرده‌ام,,,,,,,27705,,0,0.45,default_neu,
sent_001534,113197,متخصص بیماری های مغز و اعصاب,5.0,1,topup_pref,0.0,0.0,0.0,,3.4,2.5,0.9,strong_positive,1,0,23,120,من 1 ماه توکماه بودم بیمارستان امام خمینی به ضریب هوشی 2 ایشون دکترمن بودن عالی هستن الان می خواهم نوبت بگیرم برم پیششون,ماه توکماه بودم بیمارستان امام خمینی ضریب هوشی ایشون دکترمن هستن الان می‌خواهم نوبت بگیرم برم پیششون,,,,,,,7453,,1,0.8999999999999999,pos_kw,1.0
sent_001535,326113,بورد تخصصی بیماریهای مغز و اعصاب,5.0,1,topup_pref,0.0,0.0,0.0,,1.9,1.0,0.9,kind,1,0,12,62,بااخلاق و باحوصله فقط نور مطب خیلی کمه مثل بیمارستانهای دهه 60,بااخلاق باحوصله نور مطب کمه بیمارستانهای 60,,,,,,,61764,,0,0.45,default_neu,
sent_001536,261269,متخصص جراحی مغز و اعصاب دیسک و ستون فقرات,5.0,1,mid_neg,1.6,1.6,0.0,careless,1.9,1.0,0.9,kind,0,0,27,126,دکتر خوبی هستن با حوصله گوش کرد به حرفام و معاینه میکنن مریض رو و سرسری دارو تجویز نکردن این خوبه واقعا تا ببینم خوب میشم حالا,دکتر هستن حوصله گوش حرفام معاینه میکنن مریض سرسری دارو تجویز نکردن خوبه واقعا ببینم میشم,,,,,,,43325,,0,0.45,default_neu,
sent_001537,219108,متخصص جراحی کلیه مجاری ادراری (ارولوژی),5.0,1,random,0.0,0.0,0.0,,0.9,0.0,0.9,,0,0,12,54,زیگیل تناسلی که با فریز کردن مشکلم تا حدود زیادی حل شد,زیگیل تناسلی فریز مشکلم,,,,,,,29006,,0,0.45,default_neu,
sent_001538,102727,متخصص زنان و زایمان ( فلوشیپ نازایی )، IVF و لاپاراسکوپی,5.0,1,mid_neg,2.0,2.0,0.0,no_improve,0.9,0.0,0.9,,0,0,12,64,دکترخوبی هستن ولی با توجه ب شرایط خودم هنوز نتیجه نگرفتم متسفانه,دکترخوبی هستن توجه شرایط خودم نتیجه نگرفتم متسفانه,,,,,,,644,,-1,0.84,neg_kw,-1.0
sent_001539,257364,متخصص جراحی کلیه و مجاری اداری ( ارولوژی ),2.5,0,rate_neg,1.6,0.0,1.6,,0.0,0.0,0.0,,0,0,4,19,اوکی دکتر خوبی هستن,اوکی دکتر هستن,,,,,,,42369,,0,0.45,default_neu,
sent_001540,169917,متخصص پوست و مو,2.5,0,topup_pref,1.6,0.0,1.6,,0.0,0.0,0.0,,0,0,3,18,یک بار مراجعه کردم,یک‌بار مراجعه,,,,,,,20396,,0,0.45,default_neu,
sent_001541,112554,جراح ارتوپد (جراحی استخوان تعویض مفاصل، آرتروسکوپی و ستون فقرات) - تعویض زانو و رباط صلیبی,5.0,1,high_pos,0.0,0.0,0.0,,3.4,2.5,0.9,strong_positive,0,0,13,60,عالی تمام داروهایی که دادن در بهبود بیماری و درد من موثر بود,داروهایی بهبود بیماری درد موثر,,,,,,,6958,,1,0.8999999999999999,pos_kw,1.0
sent_001542,314053,فلوشیپ جراحی بیماری های گوش و کاشت حلزون شنوایی,2.5,0,rate_neg,1.6,0.0,1.6,,0.0,0.0,0.0,,0,0,13,69,من برای چکاپ رفتم مورد خاصی نداشتم به نظرماقای دکتر کارشون معمولی بود,چکاپ رفتم خاصی نداشتم نظرماقای دکتر کارشون معمولی,,,,,,,55162,,0,0.45,default_neu,
sent_001543,322367,متخصص پوست ، مو ، زیبایی و لیزر,2.5,0,topup_pref,1.6,0.0,1.6,,0.0,0.0,0.0,,0,0,3,13,اولین بار بود,اولین بار بود,,,,,,,59327,,0,0.75,informational,0.0
sent_001544,108484,جراح و متخصص مغز و اعصاب و ستون فقرات,2.5,0,topup_pref,1.6,0.0,1.6,,0.0,0.0,0.0,,0,0,3,16,عمل مهره های کمر,عمل مهره‌های کمر,,,,,,,3912,,0,0.75,informational,0.0
sent_001545,130745,متخصص زنان و زایمان,5.0,1,topup_pref,0.0,0.0,0.0,,0.9,0.0,0.9,,1,0,20,103,دکتر خوبی هستن ولی از سرویس بهداشتی نمی زارم استفاده کنید و از راه دور بیاید و تونوبت بمونید اذیت میشید,دکتر هستن سرویس بهداشتی نمی‌زارم استفاده بیاید تونوبت بمونید اذیت میشید,,,,,,,18898,,0,0.45,default_neu,
sent_001546,105720,متخصص پوست و مو و زیبایی ، لیزر,5.0,1,topup_pref,0.0,0.0,0.0,,0.9,0.0,0.9,,1,0,18,87,آکنه ولگاریس دارم که پس از دو جلسه ویزیت و درمان با راکوتان تا کنون نتیجه خوبی گرفته ام,آکنه ولگاریس دارم جلسه ویزیت درمان راکوتان کنون نتیجه گرفته‌ام,,,,,,,2073,,0,0.45,default_neu,
sent_001547,340561,متخصص جراح مغز و اعصاب و ستون فقرات - فلوشیپ جراحی قاعده جمجمه,5.0,1,random,0.0,0.0,0.0,,2.5,1.6,0.9,skilled,0,0,10,51,خسته نباشید دکتر فتاحی پزشکی حاذق با اخلاق خوب هستن,خسته نباشید دکتر فتاحی پزشکی حاذق اخلاق هستن,,,,,,,65940,,1,0.792,pos_kw,1.0
sent_001548,223596,متخصص مغز و اعصاب - سکته مغزی و بیماریهای عروقی مغز,2.5,0,topup_pref,1.6,0.0,1.6,,0.0,0.0,0.0,,0,0,7,32,فعلا نظری ندارم تا درمان کامل شه,فعلا نظری ندارم درمان شه,,,,,,,31058,,0,0.45,default_neu,
