item_id,doctor_id,specialty,rate,label,bucket,neg_score,neg_score_kw,neg_score_rate,neg_hits,pos_score,pos_score_kw,pos_score_rate,pos_hits,has_service_term,has_service_neg_cue,n_words,n_chars,text_label,text_for_tfidf,label_human,label_human_note,rater_id,label_llm,llm_confidence,llm_rationale_short,src_row_id,label_human_int,is_gold,label_weak,weak_confidence,weak_reason,label_final
sent_002566,328904,فلوشیپ انکولوژی زنان ( سرطان شناسی ),2.5,0,rate_neg,1.6,0.0,1.6,,0.0,0.0,0.0,,0,0,4,22,کیست داشتم هنوز پیگیرم,کیست داشتم پیگیرم,,,,,,,62636,0,1,0,0.45,default_neu,
sent_000063,337323,جراح و متخصص ارتوپدی,5.0,1,mixed,1.6,1.6,0.0,disappointed_soft,3.4,2.5,0.9,strong_positive,0,0,36,174,عمل تعویض مفصل زانو برای مادرم انجام دادن و بسیار عالی بود ایشون هم از نظر کاری هم شخصیتی بینهایت حرفه ای و بی نظیر هستن و کاش همه ی دکترای ما اینقد دلسوز و متعهد و شریف بودن,عمل تعویض مفصل زانو مادرم انجام ایشون کاری شخصیتی بینهایت حرفه‌ای بی‌نظیر هستن کاش همه‌ی دکترای اینقد دلسوز متعهد شریف,,,,,,,65523,1,1,1,0.87,pos_kw,
sent_005824,123719,جراح و متخصص زنان و زایمان و نازایی,2.5,0,high_neg,4.2,2.6,1.6,not_recommend,0.0,0.0,0.0,,1,1,36,165,در وقت دهی و مشاوره قبل از ویزیت بسیار ضعیف هستن بارها رفتم و پشت در موندم و بعد تماس وقتم رو کنسل کردم به این خاطر دیگه نمیرم باوجودی که از روند بهبود بیماریم راضیم,وقت دهی مشاوره ویزیت ضعیف هستن بارها رفتم موندم تماس وقتم کنسل خاطر دیگه نمیرم باوجودی بهبود بیماریم راضیم,,,,,,,13747,-1,1,-1,0.88,neg_kw,
sent_003168,219073,فلوشیب زانو و آسیبهای ورزشی شانه و زانو,2.5,0,rate_neg,1.6,0.0,1.6,,0.0,0.0,0.0,,0,0,17,92,پارگیه مینیسک زانو دکتر خیلی خوبیه فقط قرار بود واسم وقت جراحی بزارن ولی مسولش کم کاری میکنه,پارگیه مینیسک زانو دکتر خوبیه قرار واسم وقت جراحی بزارن مسولش کم‌کاری میکنه,,,,,,,28664,0,1,0,0.94,informational,
sent_001458,123948,متخصص مغز و اعصاب و ستون فقرات,2.5,0,high_neg,3.4000000000000004,1.8,1.6,long_wait,0.0,0.0,0.0,,1,0,13,59,تشخیص خوب است اما معطلی تو مطب زیاد و مقداری آشنا بازی هستش,تشخیص معطلی مطب مقداری آشنا بازی هستش,,,,,,,13998,0,1,0,0.72,mixed,
sent_004977,235783,فلوشیپ جراحی شانه و آرنج,2.5,0,service_neg,1.6,0.0,1.6,,0.0,0.0,0.0,,1,0,4,20,فعلا یکبار ویزیت شدم,فعلا یکبار ویزیت شدم,,,,,,,35113,0,1,0,0.45,default_neu,
sent_005792,282680,متخصص پوست و مو و زیبایی و لیزر,5.0,1,topup_pref,0.0,0.0,0.0,,2.7,1.8,0.9,improved,1,0,9,40,شوره سر داشتم و با اولین ویزیت درمان شدم,شوره سر داشتم ویزیت درمان شدم,,,,,,,46894,1,1,1,0.8,pos_kw,
sent_003644,255309,متخصص گوش و حلق و بینی,2.5,0,rate_neg,1.6,0.0,1.6,,0.0,0.0,0.0,,0,0,6,32,بیشتر برای زیبایی بینی خوب هستند,زیبایی بینی,,,,,,,41954,0,1,0,0.45,default_neu,
sent_007525,239856,متخصص جراحی مغز و اعصاب,5.0,1,mixed,1.4,1.4,0.0,money,2.5,1.6,0.9,skilled,0,0,20,99,تعریف یا واژه بهتر ایشان دست شفا از طرف خدا برای بیمارهایش هست من از دیگران متخصص بودنش را شنیده ام,تعریف واژه دست شفا خدا بیمارهایش هست متخصص بودنش شنیده‌ام,,,,,,,37543,1,1,0,0.45,default_neu,
sent_002635,244410,جراح ارتوپد,2.5,0,high_neg,3.4000000000000004,1.8,1.6,long_wait,0.0,0.0,0.0,,1,0,14,55,دو بار ویزیت شدم هر بار بیش از 5 ساعت در مطب منتظر بودم,ویزیت شدم ساعت مطب منتظر بودم,,,,,,,39227,-1,1,0,0.45,default_neu,
sent_001396,116462,متخصص گوش و حلق و بینی و جراحی زیبایی بینی,5.0,1,high_pos,0.0,0.0,0.0,,3.4,2.5,0.9,strong_positive,0,0,5,25,دکتر فوق العاده خوبی هستن,دکتر العاده هستن,,,,,,,10689,1,1,1,0.87,pos_kw,
sent_003687,213757,جراح و فلوشیپ سرطان شناسی کلیه و مجاری ادراری ( اوروانکولژیست),2.5,0,rate_neg,1.6,0.0,1.6,,0.0,0.0,0.0,,0,0,3,13,مشکل درد کلیه,مشکل درد کلیه,,,,,,,27801,0,1,0,0.94,informational,
sent_000867,214789,متخصص گوش و حلق و بینی جراحی پلاستیک,2.5,0,high_neg,4.2,2.6,1.6,strong_negative,0.0,0.0,0.0,,0,0,4,13,خیلی بد بود 0,بد,,,,,,,28201,-1,1,0,0.45,default_neu,
sent_000906,340754,متخصص پوست و مو,5.0,1,random,0.0,0.0,0.0,,0.9,0.0,0.9,,0,0,2,9,بین نظیرن,نظیرن,,,,,,,66052,1,1,0,0.94,informational,
sent_005010,123101,جراح و متخصص زنان ، زایمان و نازایی,2.5,0,high_neg,3.4000000000000004,1.8,1.6,long_wait,0.0,0.0,0.0,,1,1,41,190,دکتر مهربون و حرفه ای هستن من حدود 3 ماهه برای عفونت تحت درمانم و باید همچنان ادامه بدم تا ببینم به نتیجه میرسه یا نه فقط اینکه زمان معطلی در مطب برای نوبتم همیشه خیلی زیاده و بیش از 1 ساعته,دکتر مهربون حرفه‌ای هستن ماهه عفونت درمانم ادامه بدم ببینم نتیجه میرسه نه زمان معطلی مطب نوبتم زیاده ساعته,,,,,,,13677,1,1,-1,0.78,neg_kw,
sent_002645,241999,جراح ارتوپد ،فلوشیپ لگن ، ران ، تعویض مفصل,5.0,1,mixed,1.4,1.4,0.0,money,3.4,2.5,0.9,strong_positive,0,0,17,78,دکتر بسیار بسیار عالی است اگر تو عمل هاش توان دیگران را در نظر بگیرد عالی میشه,دکتر عمل هاش توان بگیرد میشه,,,,,,,38715,1,1,1,0.87,pos_kw,
sent_004364,234392,متخصص پوست و مو ، زیبایی و لیزر,2.5,0,rate_neg,1.6,0.0,1.6,,0.0,0.0,0.0,,0,0,8,37,در جلسه اول دکتر خوبی به نظر می رسیدن,جلسه دکتر می‌رسیدن,,,,,,,34500,0,1,1,0.78,pos_kw,
sent_003752,100332,متخصص ارتوپدی - تعویض مفصل,2.5,0,high_neg,3.2,1.6,1.6,disappointed_soft,0.0,0.0,0.0,,0,0,6,30,راضی نبودم خیلی دکتر عجولی هست,راضی نبودم دکتر عجولی هست,,,,,,,267,-1,1,-1,0.88,neg_kw,
sent_002713,238666,متخصص پوست و مو و زیبایی و لیزر,2.5,0,rate_neg,1.6,0.0,1.6,,0.0,0.0,0.0,,0,0,2,6,تلت 33,تلت 33,,,,,,,36831,0,1,0,0.94,informational,
sent_006569,277985,متخصص مغز و اعصاب (نورولوژی)، عضو انجمن صرع ایران,2.5,0,rate_neg,1.6,0.0,1.6,,0.0,0.0,0.0,,0,0,3,14,سلام خوب بودند,سلام,,,,,,,45782,0,1,0,0.45,default_neu,
sent_002714,197479,متخصص مغز و اعصاب ( نورولوژی ),5.0,1,high_pos,0.0,0.0,0.0,,3.4,2.5,0.9,strong_positive,0,0,21,106,بسیار دکتر خوب وتشخیص عالی برای بیماری فشار مغز داشتند وبا دارو خیلی بهتر هستم وچند ماه تحت نظر ایشان هستم,دکتر وتشخیص بیماری فشار مغز وبا دارو هستم وچند ماه هستم,,,,,,,23402,1,1,1,0.95,pos_strong,
sent_006914,325358,متخصص زنان و زایمان,5.0,1,service_neg,0.0,0.0,0.0,,0.9,0.0,0.9,,1,1,21,117,خیلی دکتر مهربون و خوش اخلاق بیمار آروم میکنن بدون هیچ وارد کردن استرسی مطبشون مکانی کاملا آروم با پرسنلی کاملا محترم,دکتر مهربون خوش‌اخلاق بیمار آروم میکنن بدون استرسی مطبشون مکانی آروم پرسنلی محترم,,,,,,,60956,1,1,0,0.45,default_neu,
sent_001892,223843,متخصص و جراح کلیه مجاری ادراری و تناسلی - ارولوژیست,5.0,1,mid_neg,1.8,1.8,0.0,long_wait,1.9,1.0,0.9,kind,1,0,20,102,دکتر مجرب ودانایست کار بلد فقط تومطب خیلی معطلی داره وباید صبور بود من سنگ کلیه داشتم وازشون راضی هستم,دکتر مجرب ودانایست کار بلد تومطب معطلی داره وباید صبور سنگ کلیه داشتم وازشون راضی هستم,,,,,,,31407,1,1,0,0.85,mixed_service,
sent_000567,320397,جراح و متخصص زنان و زایمان,2.5,0,rate_neg,1.6,0.0,1.6,,0.0,0.0,0.0,,0,0,4,21,تحت درمان اندامتریو ز,درمان اندامتریو,,,,,,,57870,0,1,0,0.45,default_neu,
sent_000908,319817,جراح و متخصص زنان ، زایمان و نازایی,2.5,0,high_neg,3.4000000000000004,1.8,1.6,long_wait,0.0,0.0,0.0,,1,0,10,47,مطب شلوغ علافی زیاد تازه ویزیت شدم و دارو گرفتم,مطب شلوغ علافی تازه ویزیت شدم دارو گرفتم,,,,,,,57077,0,1,-1,0.78,neg_kw,
sent_004041,233084,متخصص پوست و مو,5.0,1,high_pos,0.0,0.0,0.0,,3.4,2.5,0.9,strong_positive,0,0,10,50,عالی بود من تزریق فیلر انجام دادم و فوق العاده بود,تزریق فیلر انجام دادم فوق‌العاده,,,,,,,34276,1,1,1,0.87,pos_kw,
sent_002587,102727,متخصص زنان و زایمان ( فلوشیپ نازایی )، IVF و لاپاراسکوپی,2.5,0,topup_pref,1.6,0.0,1.6,,0.0,0.0,0.0,,0,0,7,32,پزشک خوبی هستن در حال درمان هستم,پزشک هستن درمان هستم,,,,,,,686,1,1,1,0.78,pos_kw,
sent_001792,304018,متخصص پوست ، مو ، زیبایی و لیزر,2.5,0,high_neg,3.6,2.0,1.6,no_improve,0.0,0.0,0.0,,0,0,6,25,ریزس مو و هنوز درمان نشدم,ریزس مو درمان نشدم,,,,,,,51997,0,1,-1,0.8200000000000001,neg_kw,
sent_005484,250114,جراح کلیه، مجاری ادراری، تناسلی و پروستات ، اورولوژی,2.5,0,rate_neg,1.6,0.0,1.6,,0.0,0.0,0.0,,0,0,5,24,عمل کردم تحت درمانم هنوز,عمل درمانم,,,,,,,40167,0,1,0,0.94,informational,
sent_002854,330764,متخصص مغز و اعصاب ( نورولوژیست ),5.0,1,service_neg,0.0,0.0,0.0,,3.2,2.3,0.9,thanks|kind,1,1,67,335,با توصیه یکی از آشنایان به مطب ایشان مراجعه نمودم از لحظه ای که آمده ام احساس نشاط و تندرستی و سلامت و ایمنی کامل احساس می کنم این چیزی جز رسالت و تعهد یک پزشک مسئول و دلسوز و مجرب نمی باشد بدین وسیله بر خود فرضی واجب می دانم که از زحمات نامبرده و پرسنل فداکار و مهربان این مجموعه تقدیر و سپاس گزارم با تقدیم احترامات فائقه نورایی نژاد,توصیه آشنایان مطب مراجعه نمودم لحظه‌ای آمده‌ام احساس نشاط تندرستی سلامت ایمنی احساس رسالت تعهد پزشک مسئول دلسوز مجرب نمی‌باشد بدین وسیله فرضی واجب می‌دانم زحمات نامبرده پرسنل فداکار مهربان مجموعه تقدیر سپاس گزارم تقدیم احترامات فائقه نورایی نژاد,,,,,,,63413,1,1,1,0.8400000000000001,pos_kw,
sent_003134,263948,متخصص و جراح زنان و زایمان و نازایی,2.5,0,rate_neg,1.6,0.0,1.6,,0.0,0.0,0.0,,0,0,2,9,بعدا میگم,بعدا میگم,,,,,,,43872,0,1,0,0.94,informational,
sent_004990,130745,متخصص زنان و زایمان,5.0,1,mid_neg,1.8,1.8,0.0,long_wait,0.9,0.0,0.9,,1,0,11,54,دکتر خوب و خوش برخورد معطلی در مطب برای ویزیت بسیار کم,دکتر خوش‌برخورد معطلی مطب ویزیت,,,,,,,18796,1,1,1,0.83,pos_kw,
sent_005597,208588,متخصص ارتوپدی - جراحیهای تخصصی زانو و لگن - تعویض مفصل,2.5,0,service_neg,1.6,0.0,1.6,,0.0,0.0,0.0,,1,0,10,50,اصلا ویزیت نشدم 100 تومنم دادم دیگه برگشت داده نشد,اصلا ویزیت نشدم 100 تومنم دادم دیگه برگشت داده_نشد,,,,,,,25923,-1,1,0,0.45,default_neu,
sent_007327,110161,متخصص جراحی استخوان و مفاصل(ارتوپد),5.0,1,mixed,2.6,2.6,0.0,strong_negative,4.7,3.8,0.9,strong_positive|thanks,0,0,69,363,من مادرم وضیت خیلی بدی داشت زانو درد شدید هرشب با گریه های مادرم از خواب بیدار می شدم زندگیم کابوس شده بود و زجه های مادرم دکتر شهرستانی معجزه خدا بود برای زندگی ما مادرم بعد عمل پاش عالی شد مادرم توانایی راه رفتن رو دوباره به دست اورد دکتر شهرستانی ممنونتم واقعا ممنونتونم که با خوشرویی تمام با مریضاتون برخورد می کنی و امید زندگی رو بهمون میدین واقعا یه دونه ای,مادرم وضیت بدی زانو درد شدید هرشب گریه‌های مادرم خواب بیدار می‌شدم زندگیم کابوس زجه‌های مادرم دکتر شهرستانی معجزه خدا زندگی مادرم عمل پاش مادرم توانایی رفتن دست اورد دکتر شهرستانی ممنونتم واقعا ممنونتونم خوشرویی مریضاتون برخورد می‌کنی امید زندگی بهمون میدین واقعا یه دونه‌ای,,,,,,,5547,1,1,1,0.95,pos_strong,
sent_001608,232465,متخصص زنان و زایمان,2.5,0,rate_neg,1.6,0.0,1.6,,2.5,2.5,0.0,strong_positive,0,0,11,53,سلام خانم دکتر بهترین راه ممکن رو به من پیشنهاد دادند,سلام خانم دکتر پیشنهاد,,,,,,,34113,1,1,1,0.87,pos_kw,
sent_006692,120963,جراح گوش ، حلق و بینی,2.5,0,rate_neg,1.6,0.0,1.6,,0.0,0.0,0.0,,0,0,7,36,فعلا تحت درمان هستم نظری نمیتونم بدم,فعلا درمان هستم نظری نمیتونم بدم,,,,,,,12718,0,1,0,0.45,default_neu,
sent_004534,103641,فلوشیپ جراحی گوش,2.5,0,high_neg,3.6,2.0,1.6,no_improve,0.0,0.0,0.0,,0,0,3,17,فعلا نتیجه نگرفتم,فعلا نتیجه نگرفتم,,,,,,,1103,0,1,0,0.94,informational,
sent_007220,324444,متخصص مغز و اعصاب و ستون فقرات,2.5,0,rate_neg,1.6,0.0,1.6,,0.0,0.0,0.0,,0,0,28,138,برای دیسک کمر و گردن رفتم بعد از دیدن ام ار ای گفتن مشکل خاصی نداری زمان معاینه یجوری رگ سیاتیکمو فشار دادن که تا چند روز یطرفم درد می کرد,دیسک کمر گردن رفتم دیدن‌ام ار‌ای گفتن مشکل خاصی نداری زمان معاینه یجوری رگ سیاتیکمو فشار روز یطرفم درد,,,,,,,60613,0,1,0,0.94,informational,
sent_000806,199002,جراح و متخصص زنان زایمان و نازایی,2.5,0,rate_neg,1.6,0.0,1.6,,0.0,0.0,0.0,,0,0,2,11,مناظر نایجپ,مناظر نایجپ,,,,,,,24354,0,1,0,0.94,informational,
sent_003959,273649,متخصص پوست و مو,2.5,0,high_neg,3.4000000000000004,1.8,1.6,long_wait,0.0,0.0,0.0,,0,0,7,39,لیزر تتو انجام دادم فعلا منتظر نتیجه ام,لیزر تتو انجام دادم فعلا منتظر نتیجه‌ام,,,,,,,44920,0,1,0,0.9,early_stage,
sent_007535,319939,متخصص و جراح پوست ، زیبایی و لیزر,2.5,0,high_neg,3.6,2.0,1.6,no_improve,0.0,0.0,0.0,,0,0,17,93,بله prp انجام دادم هنوز کامل نتیجه نگرفتم چون درمان ادامه داره امیدوارم بعدا رضایت داشته باشم,بله prp انجام دادم نتیجه نگرفتم درمان ادامه داره امیدوارم بعدا رضایت داشته_باشم,,,,,,,57307,0,1,0,0.45,default_neu,
sent_003680,320309,متخصص و جراح مغز اعصاب و ستون فقرات,2.5,0,high_neg,3.0,1.4,1.6,money,0.0,0.0,0.0,,1,1,22,104,من تاکید کردم ب اینکه عمل نمیخام بشم ولی منو فرستادن اکو نوار قلب و ریه کاره اشتباهی بود فقط هزینه بیخود,تاکید عمل نمیخام بشم منو فرستادن اکو نوار قلب ریه کاره اشتباهی هزینه بیخود,,,,,,,57608,-1,1,0,0.94,informational,
sent_001626,127990,جراح و متخصص زنان زایمان نازایی,2.5,0,high_neg,3.4000000000000004,1.8,1.6,long_wait,0.0,0.0,0.0,,1,0,15,70,تشخیص خوبی دارن ولی شلوغ هست و دسترسی تلفنی یه مقدار سخت هست به مطبشون,تشخیص دارن شلوغ هست دسترسی تلفنی یه مقدار سخت هست مطبشون,,,,,,,17016,0,1,-1,0.78,neg_kw,
