doctor_id,comments_used,doc_token_len_est,top_terms,top_terms_scored
100246,122,455,پوسته | جوش | پوسته پوسته | رفع تشخیص | جوش صورت | خارش بدن | پوست | ریزش | شدم جوش | خارش | صورتم | ریزش مو | مو | صورت | سرعت,پوسته:0.1141 | جوش:0.0973 | پوسته پوسته:0.0942 | رفع تشخیص:0.0942 | جوش صورت:0.0925 | خارش بدن:0.0915 | پوست:0.0908 | ریزش:0.0871 | شدم جوش:0.0854 | خارش:0.0834 | صورتم:0.0830 | ریزش مو:0.0812 | مو:0.0799 | صورت:0.0790 | سرعت:0.0785
219553,59,238,عمل گوش | منیر | سمعک | ایجاد نشده | ایشون با‌ی | مهمتر حرف | خوش‌برخورد ومهربونی | موفق پیروز | پسرمو پیششون | فعلا تغییری | گیجه شدید | شدید جراحی | اکرم توسط | اخلاق راضی | بگیرم عفونت,عمل گوش:0.1280 | منیر:0.1185 | سمعک:0.1105 | ایجاد نشده:0.0868 | ایشون با‌ی:0.0868 | مهمتر حرف:0.0868 | خوش‌برخورد ومهربونی:0.0868 | موفق پیروز:0.0868 | پسرمو پیششون:0.0868 | فعلا تغییری:0.0868 | گیجه شدید:0.0868 | شدید جراحی:0.0868 | اکرم توسط:0.0868 | اخلاق راضی:0.0868 | بگیرم عفونت:0.0868
219596,230,805,بارداری | راهنمایی بارداری | بودم فوق‌العاده | زایمان | عاالی زایمان | دنیا آوردن | برم پیشش | چکاپ میرم | خارج رحم | ایشون ویزیت | هرچی بگم | سزارین | حرفه‌ای درمان | ادامه ندادم | بارداری زایمان,بارداری:0.0818 | راهنمایی بارداری:0.0796 | بودم فوق‌العاده:0.0780 | زایمان:0.0757 | عاالی زایمان:0.0730 | دنیا آوردن:0.0687 | برم پیشش:0.0670 | چکاپ میرم:0.0641 | خارج رحم:0.0629 | ایشون ویزیت:0.0620 | هرچی بگم:0.0618 | سزارین:0.0606 | حرفه‌ای درمان:0.0598 | ادامه ندادم:0.0598 | بارداری زایمان:0.0583
220140,110,483,لوزه | عمل لوزه | جراحی لوزه | دکتر موسوی | لوزه دخترم | موسوی | بینی‌ام | لوزه عمل | عالی عمل | لوزه انجام | بینی | سینوزیت | زیبایی بینی | عمل زیبایی | نفس,لوزه:0.1160 | عمل لوزه:0.1111 | جراحی لوزه:0.0944 | دکتر موسوی:0.0943 | لوزه دخترم:0.0903 | موسوی:0.0887 | بینی‌ام:0.0846 | لوزه عمل:0.0830 | عالی عمل:0.0816 | لوزه انجام:0.0815 | بینی:0.0784 | سینوزیت:0.0727 | زیبایی بینی:0.0718 | عمل زیبایی:0.0696 | نفس:0.0690
220143,123,371,بارداری | ناباروری داشتم | فوق‌العاده کاربلد | برسی | بود فعلا | حامله | زنان | ناباروری | عفونت زنان | آزمایش نوشتن | عفونت داشتم | عفونت | وبایکبار | دادم عفونت | نبود فعلا,بارداری:0.0958 | ناباروری داشتم:0.0944 | فوق‌العاده کاربلد:0.0927 | برسی:0.0884 | بود فعلا:0.0844 | حامله:0.0838 | زنان:0.0828 | ناباروری:0.0813 | عفونت زنان:0.0794 | آزمایش نوشتن:0.0794 | عفونت داشتم:0.0790 | عفونت:0.0732 | وبایکبار:0.0705 | دادم عفونت:0.0705 | نبود فعلا:0.0705
220440,245,1178,فعالی | دخترم تشنج | تشنج | اوتیسم | تشنج الان | کودکم | باتجربه وخوبی | پسرم میگرن | والدین | نوار مغز | درمان هست | بچم | وام | پسرم درمان | پسرم تشنج,فعالی:0.0971 | دخترم تشنج:0.0907 | تشنج:0.0829 | اوتیسم:0.0709 | تشنج الان:0.0709 | کودکم:0.0702 | باتجربه وخوبی:0.0662 | پسرم میگرن:0.0662 | والدین:0.0662 | نوار مغز:0.0649 | درمان هست:0.0611 | بچم:0.0608 | وام:0.0608 | پسرم درمان:0.0591 | پسرم تشنج:0.0588
220532,168,882,وآرامش | میگرن | لرزش | پارکینسون | هستن میگرن | لرزش دست | تشریح | سردرد | وام | میگرن درمان | بهترشدن | دکتر سردرد | گزگز دست | آرآی | لوپوس,وآرامش:0.0776 | میگرن:0.0767 | لرزش:0.0765 | پارکینسون:0.0761 | هستن میگرن:0.0747 | لرزش دست:0.0742 | تشریح:0.0740 | سردرد:0.0719 | وام:0.0712 | میگرن درمان:0.0702 | بهترشدن:0.0689 | دکتر سردرد:0.0653 | گزگز دست:0.0653 | آرآی:0.0625 | لوپوس:0.0613
220548,168,830,خویی | طبیب | هیپوفیز | تومور | تومور مغزی | مغزی | تومور مننژیوم | ضربه مغزی | مننژیوم | جراحی تومور | غده هیپوفیز | زنده خدا | هستن تومور | خاورمیانه | جراحی مغز,خویی:0.1398 | طبیب:0.1057 | هیپوفیز:0.0953 | تومور:0.0938 | تومور مغزی:0.0872 | مغزی:0.0849 | تومور مننژیوم:0.0846 | ضربه مغزی:0.0846 | مننژیوم:0.0802 | جراحی تومور:0.0771 | غده هیپوفیز:0.0769 | زنده خدا:0.0769 | هستن تومور:0.0769 | خاورمیانه:0.0769 | جراحی مغز:0.0768
221018,100,372,اگزمای شدید | شدید خدا | پلان دارم | بیمارستان رازی | جوشهای صورتم | پلان | رازی | خال | پوستی | جوش | اگزمای | جوش صورت | جوشهای | گردید | لیکن پلان,اگزمای شدید:0.1174 | شدید خدا:0.1098 | پلان دارم:0.1098 | بیمارستان رازی:0.0994 | جوشهای صورتم:0.0969 | پلان:0.0922 | رازی:0.0897 | خال:0.0892 | پوستی:0.0891 | جوش:0.0868 | اگزمای:0.0831 | جوش صورت:0.0814 | جوشهای:0.0773 | گردید:0.0765 | لیکن پلان:0.0758
221146,129,625,مفصل لگن | لگن | ران داشتم | استخوان ران | ران | تعویض مفصل | مفصل | تعویض | واکر | جراحی مفصل | 13 سال | جراحی استخوان | کشاله ران | کشاله | استخوان,مفصل لگن:0.1065 | لگن:0.1048 | ران داشتم:0.1030 | استخوان ران:0.0946 | ران:0.0903 | تعویض مفصل:0.0895 | مفصل:0.0894 | تعویض:0.0855 | واکر:0.0832 | جراحی مفصل:0.0763 | 13 سال:0.0763 | جراحی استخوان:0.0746 | کشاله ران:0.0731 | کشاله:0.0731 | استخوان:0.0708
221983,88,571,شانه انجام | عمل تاندون | امیری | دکتر امیری | شانه | عمل شانه | تاندون | تاندون شانه | دکترامیری | پارگی تاندون | ویزیت عمل | نفت | کتف | شانه عمل | تاندون کتف,شانه انجام:0.1199 | عمل تاندون:0.1181 | امیری:0.1165 | دکتر امیری:0.1100 | شانه:0.1090 | عمل شانه:0.1078 | تاندون:0.0985 | تاندون شانه:0.0945 | دکترامیری:0.0931 | پارگی تاندون:0.0860 | ویزیت عمل:0.0827 | نفت:0.0784 | کتف:0.0774 | شانه عمل:0.0736 | تاندون کتف:0.0723
222004,212,762,ادرار فعلا | دفع ادرار | کلیه | سنگ | سنگ کلیه | پروستات | فعلا ازمایش | مشکل دفع | ادرار | مشکل پروستات | نشده خوب | دفع | احمدی | حاذق فعلا | شدم ویزیت,ادرار فعلا:0.0969 | دفع ادرار:0.0969 | کلیه:0.0884 | سنگ:0.0854 | سنگ کلیه:0.0845 | پروستات:0.0832 | فعلا ازمایش:0.0789 | مشکل دفع:0.0782 | ادرار:0.0758 | مشکل پروستات:0.0709 | نشده خوب:0.0708 | دفع:0.0683 | احمدی:0.0675 | حاذق فعلا:0.0675 | شدم ویزیت:0.0626
222252,105,477,شدم زایمان | کیست سینه | برخورد منشی | صبور دقیق | عالی عفونت | زایمان | داشتم خوب | بارداری | سینه | نبودن | نظرایشون هستم | قطعی نمیتونم | طبیعی فوق‌العاده | رسیده دکتر | بااخلاق پیگیر,شدم زایمان:0.0904 | کیست سینه:0.0828 | برخورد منشی:0.0776 | صبور دقیق:0.0765 | عالی عفونت:0.0736 | زایمان:0.0729 | داشتم خوب:0.0727 | بارداری:0.0712 | سینه:0.0711 | نبودن:0.0703 | نظرایشون هستم:0.0619 | قطعی نمیتونم:0.0619 | طبیعی فوق‌العاده:0.0619 | رسیده دکتر:0.0619 | بااخلاق پیگیر:0.0619
223561,191,917,مزوتراپی | فیلر چشم | مو مزوتراپی | لک صورت | چشم انجام | ریزش مو | ریزش | مزوتراپی انجام | مو | تزریق چربی | لک | راصی بودم | فیلر | مو کرونا | هستند ریزش,مزوتراپی:0.1055 | فیلر چشم:0.0999 | مو مزوتراپی:0.0981 | لک صورت:0.0911 | چشم انجام:0.0905 | ریزش مو:0.0868 | ریزش:0.0851 | مزوتراپی انجام:0.0830 | مو:0.0822 | تزریق چربی:0.0822 | لک:0.0791 | راصی بودم:0.0781 | فیلر:0.0777 | مو کرونا:0.0730 | هستند ریزش:0.0696
223596,227,1018,سکته مغزی | سکته | مغزی | مادرم سکته | کندی | کنترل سلام | مغری | دکتر صمدیان | پارکینسون کنترل | صمدیان | مغزی خفیف | میگرن | فلج عصب | هستم سکته | میگرن گوش,سکته مغزی:0.0918 | سکته:0.0882 | مغزی:0.0832 | مادرم سکته:0.0797 | کندی:0.0699 | کنترل سلام:0.0699 | مغری:0.0699 | دکتر صمدیان:0.0699 | پارکینسون کنترل:0.0699 | صمدیان:0.0699 | مغزی خفیف:0.0699 | میگرن:0.0691 | فلج عصب:0.0666 | هستم سکته:0.0666 | میگرن گوش:0.0666
223843,218,932,پروستات | کلیه | سنگ کلیه | پروستات داشتم | سنگ | سرطان مثانه | مشکل پروستات | پروستات تکرر | حاضر ایران | ارولوژیست | پروستات دکتر | بزرگی پروستات | تکرر ادرار | مثانه | اهواز,پروستات:0.0953 | کلیه:0.0900 | سنگ کلیه:0.0878 | پروستات داشتم:0.0841 | سنگ:0.0835 | سرطان مثانه:0.0749 | مشکل پروستات:0.0743 | پروستات تکرر:0.0734 | حاضر ایران:0.0734 | ارولوژیست:0.0674 | پروستات دکتر:0.0665 | بزرگی پروستات:0.0665 | تکرر ادرار:0.0625 | مثانه:0.0619 | اهواز:0.0604
224349,222,822,وز | وز وز | عفونت گوش | شستشوی گوش | شستشوی | وز گوش | گوش داشتم | گرفتگی بینی | گوش خوب | عالی شستشوی | مشکل آلرژی | عالی سرگیجه | شنوایی | آلرژی | گرفتگی گوش,وز:0.1064 | وز وز:0.0865 | عفونت گوش:0.0828 | شستشوی گوش:0.0820 | شستشوی:0.0815 | وز گوش:0.0789 | گوش داشتم:0.0767 | گرفتگی بینی:0.0756 | گوش خوب:0.0725 | عالی شستشوی:0.0725 | مشکل آلرژی:0.0702 | عالی سرگیجه:0.0702 | شنوایی:0.0696 | آلرژی:0.0695 | گرفتگی گوش:0.0686
224574,233,800,زانو | مشکل پا | زانو درد | درد زانو | پا درد | خار | خار پاشنه | تند | زانودرد | کمر | پا تشخیص | آرتروز | پاشنه | درد داشتم | پام,زانو:0.0890 | مشکل پا:0.0768 | زانو درد:0.0736 | درد زانو:0.0679 | پا درد:0.0675 | خار:0.0669 | خار پاشنه:0.0669 | تند:0.0654 | زانودرد:0.0638 | کمر:0.0637 | پا تشخیص:0.0620 | آرتروز:0.0604 | پاشنه:0.0603 | درد داشتم:0.0596 | پام:0.0588
224585,74,277,کلیه | سنگ | مجرای | پروستات داشتم | پروستات | سنگ کلیه | دلسوزی دقت | نتیجه برسیم | ادرار پسرم | دقت زمان | سیستوسکوپی انجام | درمان کلیه | حس مثبت | بسیاردکتر دقیق | دکتر مسئول,کلیه:0.1151 | سنگ:0.0969 | مجرای:0.0965 | پروستات داشتم:0.0965 | پروستات:0.0926 | سنگ کلیه:0.0911 | دلسوزی دقت:0.0821 | نتیجه برسیم:0.0821 | ادرار پسرم:0.0821 | دقت زمان:0.0821 | سیستوسکوپی انجام:0.0821 | درمان کلیه:0.0821 | حس مثبت:0.0821 | بسیاردکتر دقیق:0.0821 | دکتر مسئول:0.0821
224938,64,444,فرخی | مهدی | دکتر مهدی | وشریف | دکتر فرخی | براش بسازه | بسازه | خدا براش | آی نوشتند | دیسک | بصورت | بررسی میکنن | ماه عمل | کمر | حضوری,فرخی:0.1609 | مهدی:0.1234 | دکتر مهدی:0.1234 | وشریف:0.1044 | دکتر فرخی:0.1044 | براش بسازه:0.1044 | بسازه:0.0995 | خدا براش:0.0995 | آی نوشتند:0.0901 | دیسک:0.0780 | بصورت:0.0762 | بررسی میکنن:0.0752 | ماه عمل:0.0733 | کمر:0.0720 | حضوری:0.0701
225341,33,157,بررسی‌های | معلومات به‌روز | امتیاز دکتر | ماه نظرش | همهچی | ودقیق تشخیص | زایمان فیبروم | بررسی میکردن | دلسوزی‌های | ایشون بچه‌ام | دکتر باوجدانی | برخوردی واقعا | مشکلم راضی | بددم | روزها,بررسی‌های:0.1539 | معلومات به‌روز:0.1080 | امتیاز دکتر:0.1080 | ماه نظرش:0.1080 | همهچی:0.1080 | ودقیق تشخیص:0.1080 | زایمان فیبروم:0.1080 | بررسی میکردن:0.1080 | دلسوزی‌های:0.1080 | ایشون بچه‌ام:0.1080 | دکتر باوجدانی:0.1080 | برخوردی واقعا:0.1080 | مشکلم راضی:0.1080 | بددم:0.1080 | روزها:0.1080
225754,86,397,تی گوش | عمل بینی | لوزه | آلرژی | عمل لوزه | بینی | تی | مایع | سینوزیت | میانی | دارودرمانی | عالیه پنجه | لوزه‌ام | ایشون سلامت | وباتجربه عالی,تی گوش:0.1121 | عمل بینی:0.1053 | لوزه:0.1049 | آلرژی:0.0946 | عمل لوزه:0.0870 | بینی:0.0858 | تی:0.0766 | مایع:0.0759 | سینوزیت:0.0731 | میانی:0.0710 | دارودرمانی:0.0694 | عالیه پنجه:0.0694 | لوزه‌ام:0.0694 | ایشون سلامت:0.0694 | وباتجربه عالی:0.0694
226161,227,1043,برخورد طبابت | مسئول | فوق‌العاده باسواد | شرایطی | خوش‌اخلاق فوق‌العاده | واقعا خانم | حوصله فوق‌العاده | سواد کار | جواب میدن | بارداری | پزشک زنان | باردار | مریضها | کاربردی | آرامش,برخورد طبابت:0.0679 | مسئول:0.0664 | فوق‌العاده باسواد:0.0664 | شرایطی:0.0654 | خوش‌اخلاق فوق‌العاده:0.0633 | واقعا خانم:0.0606 | حوصله فوق‌العاده:0.0600 | سواد کار:0.0600 | جواب میدن:0.0576 | بارداری:0.0572 | پزشک زنان:0.0563 | باردار:0.0559 | مریضها:0.0553 | کاربردی:0.0544 | آرامش:0.0538
226799,25,100,تشخیصشون مادرم | حتما امتحان | ایشون با‌ی | درگیرش بودیم | بدن بسیار | بینظرن | پسوریازیس شدید | صبور وجدان | وجدان دقیق | پوستم جوش | پوست ناخن | خال لیزر | حوصله باتجربه | امتحان | عالی با,تشخیصشون مادرم:0.1434 | حتما امتحان:0.1434 | ایشون با‌ی:0.1434 | درگیرش بودیم:0.1434 | بدن بسیار:0.1434 | بینظرن:0.1434 | پسوریازیس شدید:0.1434 | صبور وجدان:0.1434 | وجدان دقیق:0.1434 | پوستم جوش:0.1367 | پوست ناخن:0.1367 | خال لیزر:0.1367 | حوصله باتجربه:0.1367 | امتحان:0.1316 | عالی با:0.1316
227381,150,976,محمدی | محمدی عمل | دیسک | دارم دیسک | عمل شنت | کانال | وحشتناکی | کیاری | جراحی عصب | تنگی کانال | نخاع | عمل دیسک | کمر | دیسک کمر | نشه,محمدی:0.1197 | محمدی عمل:0.0889 | دیسک:0.0729 | دارم دیسک:0.0717 | عمل شنت:0.0717 | کانال:0.0690 | وحشتناکی:0.0684 | کیاری:0.0684 | جراحی عصب:0.0684 | تنگی کانال:0.0683 | نخاع:0.0675 | عمل دیسک:0.0653 | کمر:0.0640 | دیسک کمر:0.0639 | نشه:0.0637
